case_id,bus_name,direction,width,signedness,declared_msb,declared_lsb,bit_order,member_signal_names,member_canonical_node_ids,role,mode
comparison_neq_w3,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_neq_w4,a,input,4,unsigned,3,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3""]","[""a_0"",""a_1"",""a_2"",""a_3""]",data_operand,ground_truth_bus_mode
comparison_neq_w4,b,input,4,unsigned,3,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2"",""b_3""]","[""b_0"",""b_1"",""b_2"",""b_3""]",data_operand,ground_truth_bus_mode
comparison_neq_w4,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_range_check_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
comparison_range_check_w2,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_range_check_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
comparison_range_check_w3,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_range_check_w4,a,input,4,unsigned,3,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3""]","[""a_0"",""a_1"",""a_2"",""a_3""]",data_operand,ground_truth_bus_mode
comparison_range_check_w4,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_range_check_w6,a,input,6,unsigned,5,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3"",""a_4"",""a_5""]","[""a_0"",""a_1"",""a_2"",""a_3"",""a_4"",""a_5""]",data_operand,ground_truth_bus_mode
comparison_range_check_w6,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_range_check_w8,a,input,8,unsigned,7,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3"",""a_4"",""a_5"",""a_6"",""a_7""]","[""a_0"",""a_1"",""a_2"",""a_3"",""a_4"",""a_5"",""a_6"",""a_7""]",data_operand,ground_truth_bus_mode
comparison_range_check_w8,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_signed_lt_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w2,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_signed_lt_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w3,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_signed_lt_w4,a,input,4,unsigned,3,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3""]","[""a_0"",""a_1"",""a_2"",""a_3""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w4,b,input,4,unsigned,3,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2"",""b_3""]","[""b_0"",""b_1"",""b_2"",""b_3""]",data_operand,ground_truth_bus_mode
comparison_signed_lt_w4,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_le_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w2,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_le_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w3,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_le_w4,a,input,4,unsigned,3,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3""]","[""a_0"",""a_1"",""a_2"",""a_3""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w4,b,input,4,unsigned,3,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2"",""b_3""]","[""b_0"",""b_1"",""b_2"",""b_3""]",data_operand,ground_truth_bus_mode
comparison_unsigned_le_w4,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_lt_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w2,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_lt_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w3,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
comparison_unsigned_lt_w4,a,input,4,unsigned,3,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2"",""a_3""]","[""a_0"",""a_1"",""a_2"",""a_3""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w4,b,input,4,unsigned,3,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2"",""b_3""]","[""b_0"",""b_1"",""b_2"",""b_3""]",data_operand,ground_truth_bus_mode
comparison_unsigned_lt_w4,y,output,1,unsigned,0,0,lsb_to_msb,"[""y""]","[""y""]",output,ground_truth_bus_mode
control_arithmetic_select_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
control_arithmetic_select_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
control_arithmetic_select_w2,sel,input,1,unsigned,0,0,lsb_to_msb,"[""sel""]","[""sel""]",control,ground_truth_bus_mode
control_arithmetic_select_w2,y,output,3,unsigned,2,0,lsb_to_msb,"[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",output,ground_truth_bus_mode
control_arithmetic_select_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
control_arithmetic_select_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
control_arithmetic_select_w3,sel,input,1,unsigned,0,0,lsb_to_msb,"[""sel""]","[""sel""]",control,ground_truth_bus_mode
control_arithmetic_select_w3,y,output,4,unsigned,3,0,lsb_to_msb,"[""y_0"",""y_1"",""y_2"",""y_3""]","[""y_0"",""y_1"",""y_2"",""y_3""]",output,ground_truth_bus_mode
control_mux2_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
control_mux2_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
control_mux2_w2,sel,input,1,unsigned,0,0,lsb_to_msb,"[""sel""]","[""sel""]",control,ground_truth_bus_mode
control_mux2_w2,y,output,2,unsigned,1,0,lsb_to_msb,"[""y_0"",""y_1""]","[""y_0"",""y_1""]",output,ground_truth_bus_mode
control_mux2_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
control_mux2_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
control_mux2_w3,sel,input,1,unsigned,0,0,lsb_to_msb,"[""sel""]","[""sel""]",control,ground_truth_bus_mode
control_mux2_w3,y,output,3,unsigned,2,0,lsb_to_msb,"[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",output,ground_truth_bus_mode
control_nested_mux_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
control_nested_mux_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
control_nested_mux_w2,c,input,2,unsigned,1,0,lsb_to_msb,"[""c_0"",""c_1""]","[""c_0"",""c_1""]",data_operand,ground_truth_bus_mode
control_nested_mux_w2,sel0,input,1,unsigned,0,0,lsb_to_msb,"[""sel0""]","[""sel0""]",control,ground_truth_bus_mode
control_nested_mux_w2,sel1,input,1,unsigned,0,0,lsb_to_msb,"[""sel1""]","[""sel1""]",control,ground_truth_bus_mode
control_nested_mux_w2,y,output,2,unsigned,1,0,lsb_to_msb,"[""y_0"",""y_1""]","[""y_0"",""y_1""]",output,ground_truth_bus_mode
control_one_hot_mux_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
control_one_hot_mux_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
control_one_hot_mux_w2,s0,input,1,unsigned,0,0,lsb_to_msb,"[""s0""]","[""s0""]",control,ground_truth_bus_mode
control_one_hot_mux_w2,s1,input,1,unsigned,0,0,lsb_to_msb,"[""s1""]","[""s1""]",control,ground_truth_bus_mode
control_one_hot_mux_w2,y,output,2,unsigned,1,0,lsb_to_msb,"[""y_0"",""y_1""]","[""y_0"",""y_1""]",output,ground_truth_bus_mode
control_one_hot_mux_w3,a,input,3,unsigned,2,0,lsb_to_msb,"[""a_0"",""a_1"",""a_2""]","[""a_0"",""a_1"",""a_2""]",data_operand,ground_truth_bus_mode
control_one_hot_mux_w3,b,input,3,unsigned,2,0,lsb_to_msb,"[""b_0"",""b_1"",""b_2""]","[""b_0"",""b_1"",""b_2""]",data_operand,ground_truth_bus_mode
control_one_hot_mux_w3,s0,input,1,unsigned,0,0,lsb_to_msb,"[""s0""]","[""s0""]",control,ground_truth_bus_mode
control_one_hot_mux_w3,s1,input,1,unsigned,0,0,lsb_to_msb,"[""s1""]","[""s1""]",control,ground_truth_bus_mode
control_one_hot_mux_w3,y,output,3,unsigned,2,0,lsb_to_msb,"[""y_0"",""y_1"",""y_2""]","[""y_0"",""y_1"",""y_2""]",output,ground_truth_bus_mode
control_priority_mux_w2,a,input,2,unsigned,1,0,lsb_to_msb,"[""a_0"",""a_1""]","[""a_0"",""a_1""]",data_operand,ground_truth_bus_mode
control_priority_mux_w2,b,input,2,unsigned,1,0,lsb_to_msb,"[""b_0"",""b_1""]","[""b_0"",""b_1""]",data_operand,ground_truth_bus_mode
control_priority_mux_w2,c,input,2,unsigned,1,0,lsb_to_msb,"[""c_0"",""c_1""]","[""c_0"",""c_1""]",data_operand,ground_truth_bus_mode
control_priority_mux_w2,s0,input,1,unsigned,0,0,lsb_to_msb,"[""s0""]","[""s0""]",control,ground_truth_bus_mode
control_priority_mux_w2,s1,input,1,unsigned,0,0,lsb_to_msb,"[""s1""]","[""s1""]",control,ground_truth_bus_mode
control_priority_mux_w2,y,output,2,unsigned,1,0,lsb_to_msb,"[""y_0"",""y_1""]","[""y_0"",""y_1""]",output,ground_truth_bus_mode
