benchmark,circuit,optimization,path_length,path_index,optimized_node,mapped_original_node,mapping_category,ranking_mode,baseline_rank,enhanced_rank,rank_delta,cofactor_consistency_score,max_cofactor_error,sensitivity_cosine_similarity,boolean_difference_similarity,functional_feature_mode,functional_feature_evidence_level
external_iscas85_c432,c432,rewrite_z,41,21,new_n108,new_n158,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,22,new_n109,,unresolved,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,23,new_n110,new_n161,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,24,new_n116,new_n168,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,25,new_n122,new_n169,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,26,new_n128,new_n170,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,27,new_n134,new_n171,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,28,new_n140,new_n172,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,29,new_n144,new_n173,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,30,new_n148,new_n174,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,31,G428,,unresolved,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,32,new_n201,new_n176,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,33,new_n203,new_n186,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,34,new_n204,new_n205,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,35,new_n205,new_n205,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,36,new_n206,,unresolved,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,37,new_n207,,unresolved,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,38,new_n208,new_n233,global_approximate_near_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,39,new_n209,new_n234,global_approximate_near_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,40,new_n210,new_n236,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c432,c432,rewrite_z,41,41,G429,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,1,new_n1047,new_n1047,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,2,new_n1049,new_n1049,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,3,new_n1050,new_n1050,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,4,new_n1193,new_n1193,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,5,new_n1194,new_n1194,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,6,new_n1196,new_n1196,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,7,new_n1198,new_n1198,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,8,new_n1199,new_n1199,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,9,new_n1201,new_n1201,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,10,new_n1203,new_n1203,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,11,new_n1204,new_n1204,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,12,new_n1206,new_n1206,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,13,new_n1208,new_n1208,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,14,new_n1209,new_n1209,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,15,new_n1211,new_n1211,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,16,new_n1213,new_n1213,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,17,new_n1214,new_n1214,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,18,new_n1216,new_n1216,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,19,new_n1218,new_n1218,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,20,new_n1219,new_n1219,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,21,new_n1221,new_n1221,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,22,new_n1223,new_n1223,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,23,new_n1224,new_n1224,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,24,new_n1226,new_n1226,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,25,new_n1228,new_n1228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,26,new_n1229,new_n1229,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,27,new_n1231,new_n1231,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,28,new_n1233,new_n1233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,29,new_n1234,new_n1234,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,30,new_n1236,new_n1236,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,31,new_n1238,new_n1238,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,32,new_n1239,new_n1239,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,33,new_n1241,new_n1241,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,34,new_n1243,new_n1243,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,35,new_n1244,new_n1244,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,36,new_n1246,new_n1246,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,37,new_n1248,new_n1248,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,38,new_n1249,new_n1249,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,39,new_n1251,new_n1251,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,40,new_n1253,new_n1253,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,41,new_n1254,new_n1254,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,42,new_n1256,new_n1256,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,43,new_n1258,new_n1258,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,44,new_n1259,new_n1259,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,45,new_n1261,new_n1261,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,46,new_n1263,new_n1263,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,47,new_n1264,new_n1264,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,48,new_n1266,new_n1266,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,49,new_n1268,new_n1268,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,50,new_n1269,new_n1269,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,51,new_n1271,new_n1271,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,52,new_n1273,new_n1273,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,53,new_n1274,new_n1274,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,54,new_n1276,new_n1276,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,55,new_n1278,new_n1278,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,56,new_n1279,new_n1279,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,57,new_n1281,new_n1281,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,58,new_n1283,new_n1283,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,59,new_n1284,new_n1284,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,60,new_n1286,new_n1286,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,61,new_n1288,new_n1288,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,62,new_n1289,new_n1289,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,63,new_n1291,new_n1291,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,64,new_n1293,new_n1293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,65,new_n1294,new_n1294,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,66,new_n1296,new_n1296,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,67,new_n1298,new_n1298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,68,new_n1299,new_n1299,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,69,new_n1301,new_n1301,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,70,new_n1303,new_n1303,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,71,new_n1304,new_n1304,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,72,new_n1306,new_n1306,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,73,new_n1308,new_n1308,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,74,new_n1309,new_n1309,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,75,new_n1311,new_n1311,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,76,new_n1313,new_n1313,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,77,new_n1314,new_n1314,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,78,new_n1316,new_n1316,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,79,new_n1318,new_n1318,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,80,new_n1319,new_n1319,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,81,new_n1321,new_n1321,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,82,new_n1323,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,83,new_n1324,new_n1324,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,84,new_n1326,new_n1326,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,85,new_n1328,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,86,new_n1329,new_n1329,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,87,new_n1331,new_n1331,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,88,new_n1333,new_n1333,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,89,new_n1334,new_n1334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,90,G6273,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,91,new_n1473,new_n1473,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,92,new_n1474,new_n1474,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,93,new_n1604,new_n1604,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,94,new_n1605,new_n1605,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,95,new_n1725,new_n1725,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,96,new_n1726,new_n1726,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,97,new_n1836,new_n1836,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,98,new_n1837,new_n1837,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,99,new_n1937,new_n1937,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,100,new_n1938,new_n1938,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,101,new_n2028,new_n2028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,102,new_n2029,new_n2029,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,103,new_n2109,new_n2109,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,104,new_n2110,new_n2110,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,105,new_n2180,new_n2180,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,106,new_n2181,new_n2181,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,107,new_n2241,new_n2241,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,108,new_n2242,new_n2242,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,109,new_n2292,new_n2292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,110,new_n2293,new_n2293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,111,new_n2333,new_n2333,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,112,new_n2334,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,113,new_n2364,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,114,new_n2365,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,115,new_n2385,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,116,new_n2386,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,117,new_n2396,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,118,new_n2397,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,119,new_n2399,new_n2399,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,balance,120,120,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,1,new_n86,new_n87,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,2,new_n88,new_n90,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,3,new_n90,new_n92,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,4,new_n91,new_n93,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,5,new_n93,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,6,new_n94,new_n98,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,7,new_n106,new_n127,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,8,new_n119,new_n128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,9,new_n121,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,10,new_n122,new_n133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,11,new_n134,new_n172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,12,new_n155,new_n173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,13,new_n157,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,14,new_n158,new_n178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,15,new_n170,new_n227,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,16,new_n199,new_n228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,17,new_n201,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,18,new_n202,new_n233,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,19,new_n214,new_n292,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,20,new_n251,new_n293,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,21,new_n253,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,22,new_n254,new_n298,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,23,new_n266,new_n367,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,24,new_n311,new_n368,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,25,new_n313,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,26,new_n314,new_n373,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,27,new_n326,new_n452,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,28,new_n379,new_n453,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,29,new_n381,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,30,new_n382,new_n458,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,31,new_n394,new_n547,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,32,new_n455,new_n548,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,33,new_n457,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,34,new_n458,new_n553,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,35,new_n470,new_n652,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,36,new_n539,new_n653,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,37,new_n541,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,38,new_n542,new_n658,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,39,new_n554,new_n767,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,40,new_n631,new_n768,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,41,new_n633,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,42,new_n634,new_n773,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,43,new_n646,new_n892,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,44,new_n731,new_n893,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,45,new_n733,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,46,new_n734,new_n898,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,47,new_n746,new_n1027,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,48,new_n839,new_n1028,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,49,new_n841,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,50,new_n842,new_n1033,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,51,new_n854,new_n1172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,52,new_n955,new_n1173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,53,new_n957,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,54,new_n958,new_n1178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,55,new_n969,new_n1322,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,56,new_n1072,new_n1323,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,57,new_n1074,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,58,new_n1075,new_n1328,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,59,new_n1081,new_n1468,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,60,new_n1187,new_n1469,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,61,new_n1189,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,62,new_n1190,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,63,new_n1193,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,64,new_n1295,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,65,new_n1298,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,66,new_n1392,new_n1726,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,67,new_n1395,new_n1836,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,68,new_n1481,new_n1837,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,69,new_n1484,new_n1937,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,70,new_n1562,new_n1938,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,71,new_n1565,new_n2028,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,72,new_n1635,new_n2029,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,73,new_n1638,new_n2109,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,74,new_n1700,new_n2110,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,75,new_n1703,new_n2180,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,76,new_n1757,new_n2181,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,77,new_n1760,new_n2241,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,78,new_n1806,new_n2242,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,79,new_n1809,new_n2292,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,80,new_n1847,new_n2293,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,81,new_n1850,new_n2333,sat_cec_proven_equivalent,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,82,new_n1880,new_n2334,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,83,new_n1883,new_n2364,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,84,new_n1905,new_n2365,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,85,new_n1908,new_n2385,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,86,new_n1922,new_n2386,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,87,new_n1928,new_n2396,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,88,new_n1931,new_n2397,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,compress2rs,89,89,G6288,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,1,new_n75,new_n72,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,2,new_n88,new_n90,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,3,new_n91,new_n92,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,4,new_n92,new_n93,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,5,new_n94,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,6,new_n95,new_n98,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,7,new_n107,new_n127,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,8,new_n120,new_n128,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,9,new_n122,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,10,new_n123,new_n133,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,11,new_n135,new_n172,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,12,new_n156,new_n173,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,13,new_n158,,unresolved,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,14,new_n159,new_n178,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,15,new_n171,new_n227,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,16,new_n200,new_n228,exact_signature_match,full_combined,,,,,,,,,
external_iscas85_c6288,c6288,dc2,89,17,new_n202,,unresolved,full_combined,,,,,,,,,
